FRAMES,FP1_FORCE_X,FP1_FORCE_Y,FP1_FORCE_Z,FP1_COFP_X,FP1_COFP_Y,FP1_COFP_Z,FP1_FREEMOMENT_Z,FP2_FORCE_X,FP2_FORCE_Y,FP2_FORCE_Z,FP2_COFP_X,FP2_COFP_Y,FP2_COFP_Z,FP2_FREEMOMENT_Z,Heel_contact_1,Toe_off_1,Heel_contact_2,Toe_off_2
2186.0,-4.182531649617255,21.40131588571236,100.88822105640683,0.30903,0.2982000000000001,0.0,0.507483251246343,-0.24316453119090392,0.7144570811119832,10.044927518720117,0.45389000000000007,0.22216000000000005,0.0,0.23847611321307363,948.0000000000001,2382.0,2185.0,3578.0000000000005
2188.35,-4.106134475675576,21.513236074633106,100.32209002212814,0.30895116828162283,0.29829239797848733,0.0,0.5024898366186702,-0.33345476774834715,0.8837255775093871,13.155546621425117,0.3412852744189596,0.4748340622648683,0.0,0.2982004200733711,948.0,2382.0,2185.0000000000005,3578.0
2190.6999999999994,-4.027631226151919,21.621928073531397,99.74414660309306,0.30884426508771623,0.29856351946990495,0.0,0.49745423117444126,-0.4366668284340007,1.0413392013315026,16.453069270057824,0.2859303498499064,0.6040921341416704,0.0,0.3599359177210791,947.9999999999998,2381.999999999999,2184.9999999999995,3577.999999999999
2193.0499999999997,-3.9470786866604146,21.72718483189464,99.15391580304005,0.3090003317909964,0.29886775120836623,0.0,0.49236662302533485,-0.5518705712271655,1.1750431038547122,19.842211781990894,0.2548780013314695,0.6742838813621123,0.0,0.4220042334329766,948.0000000000001,2382.0000000000005,2185.0,3578.0000000000005
2195.4,-3.864544328801035,21.828828480857076,98.55071256953909,0.308976584362025,0.2991789287406341,0.0,0.48721690874438356,-0.6776342315924212,1.2715862523566794,23.219957877564564,0.238315331085499,0.7107564724745128,0.0,0.48273902952943065,948.0,2382.0,2185.0,3578.0000000000005
2197.75,-3.7801009930794094,21.92670485626583,97.93362167591818,0.3089215536067614,0.2993029109373204,0.0,0.48199449537736594,-0.8120095670396072,1.31727967582394,26.482316519124094,0.22734653341761082,0.7341118620697622,0.0,0.54060253411119,948.0,2382.0000000000005,2185.0,3578.0
2200.100000000001,-3.6938198473579313,22.020673533342507,97.30149640055619,0.30880452085107063,0.2995201885202042,0.0,0.4766881302036092,-0.9525193485645362,1.2986459987110743,29.531459723572354,0.21988779452696552,0.7477035548753903,0.0,0.5942898347385369,948.0000000000003,2382.0,2185.0,3578.0000000000005
2202.4500000000007,-3.6057622107929292,22.11059228976558,96.65298147955923,0.30875710879725354,0.2998010326193736,0.0,0.47128599899294676,-1.096149597672371,1.2031273404168845,32.28253204076889,0.21532023157830846,0.7544413393061924,0.0,0.6428103926109434,948.0000000000002,2382.0000000000005,2185.0000000000005,3578.000000000001
2204.8000000000006,-3.5159711096107684,22.196295943944598,95.9865640240594,0.3087008996049004,0.29991263077382696,0.0,0.46577618111211383,-1.2393576963718893,1.019807275956978,34.66943452540216,0.2129251656789466,0.7564195667086346,0.0,0.685538511150537,948.0000000000001,2382.0,2185.0000000000005,3578.0000000000005
2207.1500000000005,-3.42446350695921,22.277571092440162,95.30065156170593,0.30848384844755755,0.30014019911953915,0.0,0.4601474097963742,-1.378113706880875,0.7400853288832928,36.64893580384483,0.21211771812084776,0.754758645998242,0.0,0.7222278662459922,948.0,2382.0000000000005,2185.0,3578.0000000000005
2209.4999999999995,-3.331223949253032,22.354129637592358,94.59367088332692,0.3084776267038582,0.3002685651469512,0.0,0.454389999868,-1.5079930338840022,0.35824815239331836,38.20274975072466,0.2125742633154458,0.7509981692144043,0.0,0.7529915211246302,947.9999999999998,2381.999999999999,2184.9999999999995,3577.9999999999995
2211.8499999999995,-3.2362004496527215,22.42558519602593,93.8641768100854,0.3084701768342099,0.3004445368393854,0.0,0.4484967896423586,-1.6243364829278872,-0.12811587000368632,39.33740088616207,0.2140952129803488,0.7468225834689441,0.0,0.778252219694527,947.9999999999999,2382.0,2185.0,3578.0
2214.199999999999,-3.139303384241663,22.491436546002003,93.1109563358577,0.30831448838502407,0.30069511160228585,0.0,0.44246406194730487,-1.7224802871232168,-0.7178892594298732,40.0820049360697,0.21625897776491282,0.7438970430474193,0.0,0.7986720113850447,947.9999999999999,2381.9999999999995,2185.0,3577.9999999999995
2216.5500000000006,-3.040407828432053,22.55106102056484,92.33311469350187,0.3083051694963799,0.3009237976734954,0.0,0.4362925948985042,-1.7980426282878024,-1.4063794363386792,40.48438812174553,0.21851813946539847,0.743206848260323,0.0,0.8150718431628046,948.0,2382.0,2185.0,3578.0
2218.8999999999996,-2.9393594756837444,22.603719861462686,91.5301317649983,0.308252645669049,0.3009586577383945,0.0,0.4299889627497515,-1.8472387494947888,-2.185442507235224,40.60603029202259,0.2196420124567292,0.7440274849112312,0.0,0.8283497135955549,947.9999999999999,2382.0,2185.0,3577.9999999999995
2221.2499999999995,-2.8359836244802143,22.648575708645655,90.7018820499882,0.3083350452210006,0.3012293140498011,0.0,0.42356690551433035,-1.8671883379685708,-3.0437462069223993,40.51645152595502,0.22010790350589468,0.7455539644094289,0.0,0.8394049097367953,947.9999999999998,2381.9999999999995,2184.9999999999995,3577.9999999999995
2223.6000000000004,-2.730096251255429,22.68472105321565,89.84861696323549,0.3083338088953387,0.30150850682947816,0.0,0.417048336704894,-1.8561824379729406,-3.967136617918758,40.28762108953548,0.22013301084823564,0.7467412683144214,0.0,0.84907346128707,948.0,2382.0,2185.0000000000005,3578.0000000000005
2225.9500000000007,-2.621516005159015,22.711216133731853,88.97091149234711,0.3080934030361313,0.30168442049303046,0.0,0.410463548164869,-1.813879570521927,-4.939087229259883,39.98886594234896,0.22008339628234558,0.7489260922205278,0.0,0.8580782588199701,948.0000000000003,2382.000000000001,2185.000000000001,3578.0000000000005
